Taxon,DLC_ID,Hybrid,Sex,Name,Current_Resident,StudBook,DOB,Birth_Month,Estimated_DOB,Birth_Type,Birth_Institution,Litter_Size,Expected_Gestation,Estimated_Concep,Concep_Month,Dam_ID,Dam_Name,Dam_Taxon,Dam_DOB,Dam_AgeAtConcep_y,Sire_ID,Sire_Name,Sire_Taxon,Sire_DOB,Sire_AgeAtConcep_y,DOD,AgeAtDeath_y,AgeOfLiving_y,AgeLastVerified_y,AgeMax_LiveOrDead_y,N_known_offspring
EFLA,6762,N,M,Kilmer,N,121,20Mar2000,3,,CB,DUKE PRIM,1,120,21Nov1999,11,6041,HEPBURN,EFLA,01Oct1983,16.15,6698,TRAVOLTA,EFLA,15Mar1997,2.69,,,14.22,,14.22,2
LCAT,6763,N,F,PRIAM,N,2980,22Mar2000,3,,CB,DUKE PRIM,1,130,13Nov1999,11,6280,NINNA,LCAT,15Mar1989,10.67,6435,GELON,LCAT,13May1991,8.51,27Sep2004,4.52,,,4.52,
LCAT,6764,N,M,Myrto,N,2989,26Mar2000,3,,CB,DUKE PRIM,2,130,17Nov1999,11,5847,CORINNA,LCAT,16Mar1984,15.68,6435,GELON,LCAT,13May1991,8.52,,,,13.13,13.13,
LCAT,6765,N,F,Charias,N,2990,26Mar2000,3,,CB,DUKE PRIM,2,130,17Nov1999,11,5847,CORINNA,LCAT,16Mar1984,15.68,6435,GELON,LCAT,13May1991,8.52,14Apr2006,6.05,,,6.05,
VVV,6766,N,M,Tany,N,2065,13May2000,5,,CB,DUKE PRIM,2,98,05Feb2000,2,6719,HALE,VVV,02May1993,6.77,6720,BOPP,VVV,20May1988,11.72,,,,0.51,0.51,
VVV,6767,N,M,Masoandro,N,2066,13May2000,5,,CB,DUKE PRIM,2,98,05Feb2000,2,6719,HALE,VVV,02May1993,6.77,6720,BOPP,VVV,20May1988,11.72,,,,0.51,0.51,
EFLA,6768,N,M,Lovett,N,122,24Sep2000,9,,CB,UTLPA,,120,27May2000,5,6395,LAMOUR,EFLA,01Nov1989,10.58,6626,NEWMAN,EFLA,01Apr1995,5.16,25Oct2004,4.09,,,4.09,
VRUB,6769,N,F,Flip,N,304,03Jun1988,6,,CB,FORTWORTH,,98,26Feb1988,2,526,,,,,527,SOCRATES,LCAT,01Sep1958,29.51,16Apr2006,17.88,,,17.88,
CMED,677,N,M,RODA-A,N,186,26Apr1982,4,,CB,DUKE PRIM,2,60,25Feb1982,2,676,RHODA,CMED,23May1979,2.76,617,AARON,CMED,24Sep1974,7.43,26Apr1982,0.00,,,0.00,
PCOQ,6770,N,F,Chris,N,190,04Dec2000,12,,CB,LOSANGELE,,160,27Jun2000,6,6517,PULCRA,PCOQ,28Feb1993,7.33,6207,Tiberius,PCOQ,20Jan1988,12.44,,,13.51,,13.51,5
DMAD,6771,N,M,Ardrey-A,N,156,15Dec2000,12,,CB,DUKE PRIM,1,165,03Jul2000,7,6674,Ardrey,DMAD,15Apr1996,4.22,6201,Nosferatu,DMAD,18Dec1985,14.55,20Dec2000,0.01,,,0.01,
DMAD,6772,N,M,Tolkein,N,157,07Jan2001,1,,CB,DUKE PRIM,1,165,26Jul2000,7,6454,Morticia,DMAD,30Nov1988,11.66,6202,Poe,DMAD,20Dec1986,13.61,,,13.42,,13.42,2
ECOR,6773,N,M,Kip,N,78,05Apr2000,4,,CB,CINCINNAT,,120,07Dec1999,12,6601,SESOSTRIS,ECOR,30May1994,5.53,6597,AMENHOTEP,ECOR,05May1994,5.59,,,,7.09,7.09,
PCOQ,6774,N,M,BRUTUS,N,191,28Feb2001,2,,CB,DUKE PRIM,1,160,21Sep2000,9,6398,PAULINA,PCOQ,24Jan1991,9.67,5944,TRAJAN,PCOQ,01Jul1980,20.24,02Jun2011,10.26,,,10.26,
ECOR,6775,N,F,Rollo,N,79,02Mar2001,3,,CB,CINCINNAT,,120,02Nov2000,11,6601,SESOSTRIS,ECOR,30May1994,6.43,6597,AMENHOTEP,ECOR,05May1994,6.50,03Jul2009,8.34,,,8.34,
EFLA,6776,N,M,Quinn,Y,132,09Mar2001,3,,CB,DUKE PRIM,1,120,09Nov2000,11,6393,GARBO,EFLA,01Nov1987,13.03,6039,BOGART,EFLA,01Oct1983,17.12,,,13.25,,13.25,1
PCOQ,6777,N,F,ZENOBIA,N,192,11Mar2001,3,,CB,DUKE PRIM,1,160,02Oct2000,10,6690,FAUSTINA,PCOQ,08Dec1996,3.82,6333,CONSTANTINE,PCOQ,28Dec1989,10.77,,,13.25,,13.25,4
EFLA,6778,N,M,Foster-A,N,133,13Mar2001,3,,CB,DUKE PRIM,1,120,13Nov2000,11,6657,Foster,EFLA,14Mar1996,4.67,6039,BOGART,EFLA,01Oct1983,17.13,14Mar2001,0.00,,,0.00,
VRUB,6779,N,F,Hedy,N,937,23Mar2001,3,,CB,ATASCADER,,98,15Dec2000,12,97M001,,,,,6592,CHAMAELEON,VRUB,02May1994,6.63,,,,12.50,12.50,
CMED,678,N,F,LOIS,N,185,26Apr1982,4,,CB,DUKE PRIM,2,60,25Feb1982,2,676,RHODA,CMED,23May1979,2.76,617,AARON,CMED,24Sep1974,7.43,14Sep1993,11.39,,,11.39,17
PCOQ,6780,N,M,QUIETUS,N,193,04May2001,5,,CB,DUKE PRIM,1,160,25Nov2000,11,6538,Drusilla,PCOQ,06Apr1993,7.64,597,NIGEL,PCOQ,10Feb1972,28.81,10Aug2003,2.27,,,2.27,
VRUB,6781,N,ND,Pyxis-A,N,942,16May2001,5,,CB,DUKE PRIM,2,98,07Feb2001,2,6633,Pyxis II,VRUB,29Apr1995,5.78,6684,Hunter,VRUB,17May1996,4.73,17May2001,0.00,,,0.00,
VRUB,6782,N,ND,Pyxis-B,N,943,16May2001,5,,CB,DUKE PRIM,2,98,07Feb2001,2,6633,Pyxis II,VRUB,29Apr1995,5.78,6684,Hunter,VRUB,17May1996,4.73,17May2001,0.00,,,0.00,
EFLA,6783,N,M,Willie,N,134,30May2001,5,,CB,UTLPA,,120,30Jan2001,1,6395,LAMOUR,EFLA,01Nov1989,11.25,6626,NEWMAN,EFLA,01Apr1995,5.84,,,13.03,,13.03,
VRUB,6784,N,F,Deva,N,804,24Mar2000,3,,CB,LODI,,98,17Dec1999,12,6493,MURZIM,VRUB,08May1992,7.61,6590,Minias,VRUB,26Apr1994,5.65,,,14.21,,14.21,2
VRUB,6785,N,M,Tsard,N,802,24Mar2000,3,,CB,LODI,,98,17Dec1999,12,6493,MURZIM,VRUB,08May1992,7.61,6590,Minias,VRUB,26Apr1994,5.65,03Jun2008,8.20,,,8.20,
DMAD,6786,N,F,Lucrezia,Y,158,30Jul2001,7,,CB,DUKE PRIM,1,165,15Feb2001,2,6452,Endora,DMAD,04Dec1983,17.21,6201,Nosferatu,DMAD,18Dec1985,15.17,,,12.86,,12.86,
DMAD,6787,N,F,Salem,N,159,05Sep2001,9,,CB,DUKE PRIM,1,165,24Mar2001,3,6674,Ardrey,DMAD,15Apr1996,4.94,6201,Nosferatu,DMAD,18Dec1985,15.27,,,12.76,,12.76,3
DMAD,6788,N,M,Ozony Avelo,N,160,25Oct2001,10,,CB,DUKE PRIM,1,165,13May2001,5,6453,Ozma,DMAD,11Oct1985,15.60,6451,Mephistopheles,DMAD,08Oct1981,19.61,,,12.62,,12.62,3
PCOQ,6789,N,M,Dean,N,194,01Dec2001,12,,CB,LOSANGELE,,160,24Jun2001,6,6517,PULCRA,PCOQ,28Feb1993,8.32,6207,Tiberius,PCOQ,20Jan1988,13.44,,,12.52,,12.52,2
CMED,679,N,F,DIAS-J,N,187,17Jul1982,7,,CB,DUKE PRIM,4,60,18May1982,5,613,DIAS,CMED,18Jul1974,7.84,606,JESSE,CMED,13Apr1973,9.10,17Jul1982,0.00,,,0.00,
PCOQ,6790,N,M,Leo,N,195,26Dec2001,12,,CB,DUKE PRIM,1,160,19Jul2001,7,6398,PAULINA,PCOQ,24Jan1991,10.49,5944,TRAJAN,PCOQ,01Jul1980,21.06,27Jun2011,9.51,,,9.51,
EFLA,6791,N,M,Buddy,N,135,24Jan2002,1,,CB,UTLPA,,120,26Sep2001,9,6395,LAMOUR,EFLA,01Nov1989,11.91,6626,NEWMAN,EFLA,01Apr1995,6.49,,,,,,
PCOQ,6792,N,F,Faustina-A,N,196,26Feb2002,2,,CB,ST LOUIS,,160,19Sep2001,9,6690,FAUSTINA,PCOQ,08Dec1996,4.78,6333,CONSTANTINE,PCOQ,28Dec1989,11.73,28Feb2002,0.01,,,0.01,
EFLA,6793,N,F,Witherspoon,N,136,04Mar2002,3,,CB,DUKE PRIM,1,120,04Nov2001,11,6657,Foster,EFLA,14Mar1996,5.65,6039,BOGART,EFLA,01Oct1983,18.11,06Jan2006,3.85,,,3.85,
PCOQ,6794,N,F,Flavia-D,N,197,12Mar2002,3,,CB,DUKE PRIM,1,160,03Oct2001,10,6108,FLAVIA,PCOQ,01Jul1982,19.27,6610,NERO,PCOQ,04Dec1994,6.84,15Mar2002,0.01,,,0.01,
LCAT,6795,N,M,Cyrus,N,3125,29Mar2002,3,,CB,DUKE PRIM,2,130,19Nov2001,11,6140,KATINA,LCAT,19Mar1987,14.68,6688,THRASON,LCAT,29May1996,5.48,,,,11.04,11.04,
LCAT,6796,N,F,Artemesia,N,3126,29Mar2002,3,,CB,DUKE PRIM,2,130,19Nov2001,11,6140,KATINA,LCAT,19Mar1987,14.68,6688,THRASON,LCAT,29May1996,5.48,,,,10.74,10.74,2
PCOQ,6797,N,M,Gratian,N,198,14Apr2002,4,,CB,DUKE PRIM,1,160,05Nov2001,11,6538,Drusilla,PCOQ,06Apr1993,8.59,597,NIGEL,PCOQ,10Feb1972,29.76,,,12.15,,12.15,4
ECOL,6798,N,F,Florette-B,N,1546,14Apr2002,4,,CB,DUKE PRIM,2,120,15Dec2001,12,6362,FLORETTE,ECOL,02Apr1990,11.71,5919,Alphonse,ECOL,01Oct1981,20.22,15Apr2002,0.00,,,0.00,
ECOL,6799,N,F,Florette-A,N,1542,14Apr2002,4,,CB,DUKE PRIM,2,120,15Dec2001,12,6362,FLORETTE,ECOL,02Apr1990,11.71,5919,Alphonse,ECOL,01Oct1981,20.22,14Apr2002,0.00,,,0.00,
CMED,680,N,M,DIAS-K,N,188,17Jul1982,7,,CB,DUKE PRIM,4,60,18May1982,5,613,DIAS,CMED,18Jul1974,7.84,606,JESSE,CMED,13Apr1973,9.10,17Jul1982,0.00,,,0.00,
ECOR,6800,N,F,Tasherit,Y,83,15Apr2002,4,,CB,STCATHERN,,120,16Dec2001,12,6681,HUNY,ECOR,01May1996,5.63,MULT2,,,,,,,12.15,,12.15,3
EMON,6801,N,M,Alejandro,N,,18Apr2002,4,,CB,MYAKKACLR,,120,19Dec2001,12,6646,Christina,EMON,06May1995,6.63,6030,GUSTAVO,EMON,21Jun1985,16.51,27Sep2007,5.45,,,5.45,
VRUB,6802,N,F,Little Dipper,N,949,26May2002,5,,CB,DUKE PRIM,1,98,17Feb2002,2,6633,Pyxis II,VRUB,29Apr1995,6.81,6684,Hunter,VRUB,17May1996,5.76,,,,11.17,11.17,
PCOQ,6803,N,F,Almirena,N,199,23Dec2002,12,,CB,LOSANGELE,,160,16Jul2002,7,6517,PULCRA,PCOQ,28Feb1993,9.38,6207,Tiberius,PCOQ,20Jan1988,14.50,,,11.46,,11.46,6
PCOQ,6804,N,M,Crispus Caesar,N,200,07Jan2003,1,,CB,DUKE PRIM,1,160,31Jul2002,7,6398,PAULINA,PCOQ,24Jan1991,11.52,5944,TRAJAN,PCOQ,01Jul1980,22.10,03Jul2011,8.49,,,8.49,
PCOQ,6805,N,F,Faustina-B,N,201,12Feb2003,2,,CB,ST LOUIS,,160,05Sep2002,9,6690,FAUSTINA,PCOQ,08Dec1996,5.75,6333,CONSTANTINE,PCOQ,28Dec1989,12.70,13Feb2003,0.00,,,0.00,
PCOQ,6806,N,M,Rufus,N,202,12Feb2003,2,,CB,DUKE PRIM,1,160,05Sep2002,9,6692,ALEXIANUS,PCOQ,17Dec1996,5.72,6583,Jovian,PCOQ,10Apr1994,8.41,01May2005,2.22,,,2.22,
PCOQ,6807,N,M,Theodosius,N,203,03Mar2003,3,,CB,DUKE PRIM,1,160,24Sep2002,9,6538,Drusilla,PCOQ,06Apr1993,9.47,6518,Julian,PCOQ,04Mar1993,9.56,27Nov2012,9.75,,,9.75,1
LCAT,6808,N,F,Molon,N,,18Mar2003,3,,CB,DUKE PRIM,1,130,08Nov2002,11,6761,Dorieus,LCAT,17Mar2000,2.65,6322,HECTOR,LCAT,07Jun1989,13.43,25Oct2004,1.61,,,1.61,
EFLA,6809,N,F,Foster-B,N,159,19Mar2003,3,,CB,DUKE PRIM,1,120,19Nov2002,11,6657,Foster,EFLA,14Mar1996,6.69,6039,BOGART,EFLA,01Oct1983,19.15,19Mar2003,0.00,,,0.00,
CMED,681,N,ND,DIAS-L,N,189,17Jul1982,7,,CB,DUKE PRIM,4,60,18May1982,5,613,DIAS,CMED,18Jul1974,7.84,606,JESSE,CMED,13Apr1973,9.10,18Jul1982,0.00,,,0.00,
EFLA,6810,N,M,Sinatra,N,161,27Mar2003,3,,CB,STCATHERN,,120,27Nov2002,11,6569,KIDMAN,EFLA,15Mar1994,8.71,6762,Kilmer,EFLA,20Mar2000,2.69,07Sep2003,0.45,,,0.45,
LCAT,6811,N,M,Demonax,N,3243,15Apr2003,4,,CB,DUKE PRIM,2,130,06Dec2002,12,6140,KATINA,LCAT,19Mar1987,15.73,6322,HECTOR,LCAT,07Jun1989,13.51,28Jul2007,4.29,,,4.29,
LCAT,6812,N,M,Magnes,N,3244,15Apr2003,4,,CB,DUKE PRIM,2,130,06Dec2002,12,6140,KATINA,LCAT,19Mar1987,15.73,6322,HECTOR,LCAT,07Jun1989,13.51,28Jul2007,4.29,,,4.29,
EMON,6813,N,F,Emilia,N,1257,04May2003,5,,CB,MYAKKACLR,,120,04Jan2003,1,6646,Christina,EMON,06May1995,7.67,6030,GUSTAVO,EMON,21Jun1985,17.55,,,,7.88,7.88,
VRUB,6814,N,F,Simone,N,958,04Apr2003,4,,CB,SEATTLE,,98,27Dec2002,12,6203,STAR,VRUB,01Oct1984,18.25,6241,TROMDENUS,VRUB,30Apr1988,14.67,,,,,,
VVV,6815,N,M,Vintana,N,2343,19Jun2003,6,,CB,DETROIT,,98,13Mar2003,3,6843,,,,,5884,CENTAURUS,VVV,18Apr1984,18.91,,,10.97,,10.97,
VVV,6816,N,M,Milofo,N,2344,19Jun2003,6,,CB,DETROIT,,98,13Mar2003,3,6843,,,,,5884,CENTAURUS,VVV,18Apr1984,18.91,,,10.97,,10.97,
VVV,6817,N,M,Frodo,N,2345,19Jun2003,6,,CB,DETROIT,,98,13Mar2003,3,6843,,,,,5884,CENTAURUS,VVV,18Apr1984,18.91,,,10.97,,10.97,
VVV,6818,N,M,Zombitse,N,,19Jun2003,6,,CB,DETROIT,,98,13Mar2003,3,6843,,,,,5884,CENTAURUS,VVV,18Apr1984,18.91,17Nov2003,0.41,,,0.41,
PCOQ,6819,N,M,Luther,N,204,29Aug2003,8,,CB,ST LOUIS,,160,22Mar2003,3,6690,FAUSTINA,PCOQ,08Dec1996,6.29,6333,CONSTANTINE,PCOQ,28Dec1989,13.24,,,10.78,,10.78,1
CMED,682,N,ND,DIAS-M,N,190,17Jul1982,7,,CB,DUKE PRIM,4,60,18May1982,5,613,DIAS,CMED,18Jul1974,7.84,606,JESSE,CMED,13Apr1973,9.10,18Jul1982,0.00,,,0.00,
DMAD,6820,N,F,Sabrina,N,168,26Sep2003,9,,CB,DUKE PRIM,1,165,14Apr2003,4,6454,Morticia,DMAD,30Nov1988,14.38,6202,Poe,DMAD,20Dec1986,16.33,,,10.70,,10.70,3
DMAD,6821,N,F,Medusa,N,169,14Oct2003,10,,CB,DUKE PRIM,1,165,02May2003,5,6453,Ozma,DMAD,11Oct1985,17.57,6451,Mephistopheles,DMAD,08Oct1981,21.58,,,10.65,,10.65,2
EFLA,6822,N,M,Junior,N,168,21Jun2003,6,,CB,UTLPA,,120,21Feb2003,2,6395,LAMOUR,EFLA,01Nov1989,13.32,6626,NEWMAN,EFLA,01Apr1995,7.90,,,,,,
PCOQ,6823,N,M,Maximus,N,206,15Jan2004,1,,CB,DUKE PRIM,1,160,08Aug2003,8,6398,PAULINA,PCOQ,24Jan1991,12.55,5944,TRAJAN,PCOQ,01Jul1980,23.12,18Jul2009,5.51,,,5.51,
PCOQ,6824,N,M,Pulchra-C,N,205,12Jan2004,1,,CB,LOSANGELE,,160,05Aug2003,8,6517,PULCRA,PCOQ,28Feb1993,10.44,6207,Tiberius,PCOQ,20Jan1988,15.55,12Jan2004,0.00,,,0.00,
PCOQ,6825,N,F,Geta,N,207,08Feb2004,2,,CB,DUKE PRIM,1,160,01Sep2003,9,6692,ALEXIANUS,PCOQ,17Dec1996,6.71,6583,Jovian,PCOQ,10Apr1994,9.40,25May2007,3.29,,,3.29,
ECOR,6826,N,M,Travis,N,86,01Nov2003,11,,CB,CINCINNAT,,120,04Jul2003,7,6601,SESOSTRIS,ECOR,30May1994,9.10,6597,AMENHOTEP,ECOR,05May1994,9.17,,,,5.96,5.96,
PCOQ,6827,N,M,Marcus Aurelius,Y,208,16Feb2004,2,,CB,DUKE PRIM,1,160,09Sep2003,9,6538,Drusilla,PCOQ,06Apr1993,10.43,6518,Julian,PCOQ,04Mar1993,10.52,,,10.31,,10.31,4
PCOQ,6828,N,F,Anastasia,N,209,18Feb2004,2,,CB,DUKE PRIM,1,160,11Sep2003,9,6723,LIVIA II,PCOQ,31Jan1998,5.61,6650,Gordian,PCOQ,17Dec1995,7.74,,,10.30,,10.30,4
EFLA,6829,N,F,Alley,N,167,08Mar2004,3,,CB,DUKE PRIM,1,120,09Nov2003,11,6657,Foster,EFLA,14Mar1996,7.66,6039,BOGART,EFLA,01Oct1983,20.12,25May2005,1.21,,,1.21,
CMED,683,N,F,BERNICE,N,192,18Jul1982,7,,CB,DUKE PRIM,3,60,19May1982,5,676,RHODA,CMED,23May1979,2.99,617,AARON,CMED,24Sep1974,7.65,,,,10.47,10.47,13
LCAT,6830,N,F,Nicaea,N,3274,18Mar2004,3,,CB,DUKE PRIM,2,130,09Nov2003,11,6276,Dory,LCAT,15Mar1989,14.66,6440,Aracus,LCAT,23May1991,12.47,22Dec2011,7.77,,,7.77,
LCAT,6831,N,F,Tellus,Y,3275,18Mar2004,3,,CB,DUKE PRIM,2,130,09Nov2003,11,6276,Dory,LCAT,15Mar1989,14.66,6440,Aracus,LCAT,23May1991,12.47,,,10.22,,10.22,
LCAT,6832,N,F,Nebuchadrezzer,N,3278,26Mar2004,3,,CB,DUKE PRIM,1,130,17Nov2003,11,6140,KATINA,LCAT,19Mar1987,16.68,6322,HECTOR,LCAT,07Jun1989,14.45,,,,8.41,8.41,1
ECOL,6833,N,M,Florette-C,N,1529,26Mar2004,3,,CB,DUKE PRIM,1,120,27Nov2003,11,6362,FLORETTE,ECOL,02Apr1990,13.66,5919,Alphonse,ECOL,01Oct1981,22.17,26Mar2004,0.00,,,0.00,
LCAT,6834,N,ND,Sosiphanes-A,N,,28Mar2004,3,,CB,DUKE PRIM,2,130,19Nov2003,11,6711,Sosiphanes,LCAT,13Apr1997,6.61,6440,Aracus,LCAT,23May1991,12.50,02Apr2004,0.01,,,0.01,
LCAT,6835,N,M,Berisades,Y,3280,28Mar2004,3,,CB,DUKE PRIM,2,130,19Nov2003,11,6711,Sosiphanes,LCAT,13Apr1997,6.61,6440,Aracus,LCAT,23May1991,12.50,,,10.20,,10.20,
LCAT,6836,N,M,Dorieus-A,N,,05Apr2004,4,,CB,DUKE PRIM,1,130,27Nov2003,11,6761,Dorieus,LCAT,17Mar2000,3.70,6322,HECTOR,LCAT,07Jun1989,14.48,13Apr2004,0.02,,,0.02,
LCAT,6837,N,M,Ivy,N,3288,04May2004,5,,CB,DUKE PRIM,1,130,26Dec2003,12,5984,CLEIS,LCAT,09Apr1985,18.73,6440,Aracus,LCAT,23May1991,12.60,,,,8.48,8.48,
VRUB,6838,N,F,Carina,Y,970,11May2004,5,,CB,DUKE PRIM,2,98,03Feb2004,2,6633,Pyxis II,VRUB,29Apr1995,8.77,6684,Hunter,VRUB,17May1996,7.72,,,10.08,,10.08,5
VRUB,6839,N,F,Cassiopea,N,971,11May2004,5,,CB,DUKE PRIM,2,98,03Feb2004,2,6633,Pyxis II,VRUB,29Apr1995,8.77,6684,Hunter,VRUB,17May1996,7.72,,,,9.21,9.21,
CMED,684,N,F,HERODIAS,N,193,18Jul1982,7,,CB,DUKE PRIM,3,60,19May1982,5,676,RHODA,CMED,23May1979,2.99,617,AARON,CMED,24Sep1974,7.65,27May2004,21.87,,,21.87,10
PCOQ,6840,N,M,Luis,N,210,20Jul2004,7,,CB,ST LOUIS,,160,11Feb2004,2,6690,FAUSTINA,PCOQ,08Dec1996,7.18,6333,CONSTANTINE,PCOQ,28Dec1989,14.13,21May2005,0.84,,,0.84,
PCOQ,6841,N,M,Rinaldo,N,211,02Aug2004,8,,CB,LOSANGELE,,160,24Feb2004,2,6517,PULCRA,PCOQ,28Feb1993,10.99,6207,Tiberius,PCOQ,20Jan1988,16.11,,,9.85,,9.85,2
DMAD,6842,N,F,Medea,N,175,10Sep2004,9,,CB,DUKE PRIM,1,165,29Mar2004,3,6721,Kali,DMAD,06Jan1998,6.23,6202,Poe,DMAD,20Dec1986,17.28,,,9.74,,9.74,
PCOQ,6843,N,M,Lucius Verus,Y,212,07Jan2005,1,,CB,DUKE PRIM,1,160,31Jul2004,7,6744,Rupillia,PCOQ,16Feb1999,5.46,6610,NERO,PCOQ,04Dec1994,9.66,,,9.42,,9.42,
PCOQ,6844,N,F,Maria,N,213,17Jan2005,1,,CB,DUKE PRIM,1,160,10Aug2004,8,6692,ALEXIANUS,PCOQ,17Dec1996,7.65,6583,Jovian,PCOQ,10Apr1994,10.34,28Apr2005,0.28,,,0.28,
PCOQ,6845,N,M,Tony,N,214,09Feb2005,2,,CB,SACRAMNTO,,160,02Sep2004,9,6398,PAULINA,PCOQ,24Jan1991,13.62,6450,VALENTINIAN,PCOQ,02Nov1991,12.84,30Aug2006,1.55,,,1.55,
LCAT,6846,N,M,Freddie,N,2119,29Apr1990,4,,CB,YEMASSEE,,130,20Dec1989,12,T-2905,,,,,UNK,,,,,29Sep2005,15.43,,,15.43,
LCAT,6847,N,M,Chandler,N,2963,23Jul1999,7,,CB,STCATHERN,,130,15Mar1999,3,894333,,,,,UNK,,,,,,,14.88,,14.88,9
LCAT,6848,N,M,Cap N' Lee,N,2988,25Mar2000,3,,CB,STCATHERN,,130,16Nov1999,11,944548,,,,,914422,,,,,07Oct2011,11.54,,,11.54,
LCAT,6849,N,M,Fritz,Y,3143,15May2002,5,,CB,STCATHERN,,130,05Jan2002,1,944553,,,,,914422,,,,,,,12.07,,12.07,
CMED,685,N,F,PERSIS,N,191,18Jul1982,7,,CB,DUKE PRIM,3,60,19May1982,5,676,RHODA,CMED,23May1979,2.99,617,AARON,CMED,24Sep1974,7.65,21Apr1999,16.77,,,16.77,4
PCOQ,6850,N,F,Honoria,N,215,21Feb2005,2,,CB,DUKE PRIM,1,160,14Sep2004,9,6538,Drusilla,PCOQ,06Apr1993,11.45,6518,Julian,PCOQ,04Mar1993,11.54,01Nov2007,2.69,,,2.69,
DMAD,6851,N,M,Hitchcock,N,178,22Feb2005,2,,CB,DUKE PRIM,1,165,10Sep2004,9,6454,Morticia,DMAD,30Nov1988,15.79,6202,Poe,DMAD,20Dec1986,17.74,,,,6.92,6.92,1
ECOL,6852,N,F,Phyllis,N,,11Jun2004,6,,CB,LOWRY,,120,12Feb2004,2,6142,DOMINIQUE,ECOL,23Mar1987,16.90,6072,GILLES,ECOL,31Mar1986,17.88,22May2007,2.95,,,2.95,
EFLA,6853,N,F,Foster-C,N,169,13Mar2005,3,,CB,DUKE PRIM,1,120,13Nov2004,11,6657,Foster,EFLA,14Mar1996,8.67,6039,BOGART,EFLA,01Oct1983,21.13,14Mar2005,0.00,,,0.00,
LCAT,6854,N,F,Alena,Y,3328,18Mar2005,3,,CB,DUKE PRIM,2,130,08Nov2004,11,6276,Dory,LCAT,15Mar1989,15.66,6440,Aracus,LCAT,23May1991,13.47,,,9.22,,9.22,
LCAT,6855,N,M,Alexander,N,3329,18Mar2005,3,,CB,DUKE PRIM,2,130,08Nov2004,11,6276,Dory,LCAT,15Mar1989,15.66,6440,Aracus,LCAT,23May1991,13.47,,,,8.47,8.47,2
LCAT,6856,N,F,Justine,Y,3337,22Mar2005,3,,CB,DUKE PRIM,1,130,12Nov2004,11,6761,Dorieus,LCAT,17Mar2000,4.66,6268,BRENNUS,LCAT,08Mar1989,15.69,,,9.21,,9.21,4
LCAT,6857,N,F,Lilah,Y,3341,28Mar2005,3,,CB,DUKE PRIM,1,130,18Nov2004,11,6711,Sosiphanes,LCAT,13Apr1997,7.61,6440,Aracus,LCAT,23May1991,13.50,,,9.20,,9.20,
EFLA,6858,N,ND,Kidman-A,N,170,03Apr2005,4,,CB,ST CATHER,,120,04Dec2004,12,6569,KIDMAN,EFLA,15Mar1994,10.73,6762,Kilmer,EFLA,20Mar2000,4.71,03Apr2005,0.00,,,0.00,
VRUB,6859,N,M,Mego,N,968,20Apr2004,4,,CB,SANDIEGOZ,,98,13Jan2004,1,6204,ASTRA,VRUB,01Oct1983,20.30,6590,Minias,VRUB,26Apr1994,9.72,,,,,,2
CMED,686,N,ND,CANDACE-A,N,194,21Jul1982,7,,CB,DUKE PRIM,1,60,22May1982,5,657,CANDACE,CMED,14Jul1980,1.85,674,FELIX,CMED,28Jul1978,3.82,24Jul1982,0.01,,,0.01,
PCOQ,6860,N,M,Bertarido,N,216,13Apr2005,4,,CB,LOSANGELE,,160,04Nov2004,11,6517,PULCRA,PCOQ,28Feb1993,11.69,6207,Tiberius,PCOQ,20Jan1988,16.80,,,9.15,,9.15,3
LCAT,6861,N,F,Persephone,Y,3346,25Apr2005,4,,CB,DUKE PRIM,1,130,16Dec2004,12,5984,CLEIS,LCAT,09Apr1985,19.70,6440,Aracus,LCAT,23May1991,13.58,,,9.12,,9.12,
LCAT,6862,N,M,Tugger,Y,1190,16May1983,5,,CB,BIRMINGHM,,130,06Jan1983,1,319,,,,,904,,,,,,,31.08,,31.08,17
LCAT,6863,N,F,Sprite,Y,3064,17Mar2001,3,,CB,SEDGWICK,,130,07Nov2000,11,6091,,,,,8734,,,,,,,13.23,,13.23,13
LCAT,6864,N,F,Sophia,Y,3350,18Jun2005,6,,CB,DUKE PRIM,1,130,08Feb2005,2,6796,Artemesia,LCAT,29Mar2002,2.87,6268,BRENNUS,LCAT,08Mar1989,15.93,,,8.97,,8.97,1
LCAT,6865,N,F,Nike,N,3351,22Jun2005,6,,CB,DUKE PRIM,1,130,12Feb2005,2,6709,APOLLONUS,LCAT,11Apr1997,7.85,6485,PHILOCLES,LCAT,06Apr1992,12.86,16Jun2007,1.98,,,1.98,
DMAD,6866,N,F,Angelique,Y,179,05Sep2005,9,,CB,DUKE PRIM,1,165,24Mar2005,3,6674,Ardrey,DMAD,15Apr1996,8.95,6604,Merlin,DMAD,05Jun1994,10.81,,,8.76,,8.76,
PCOQ,6867,N,M,Faustina-C,N,217,25Mar2005,3,,CB,ST LOUIS,,160,16Oct2004,10,6690,FAUSTINA,PCOQ,08Dec1996,7.86,6333,CONSTANTINE,PCOQ,28Dec1989,14.81,29Mar2005,0.01,,,0.01,
VRUB,6868,N,F,Morombe,N,989,23Jun2005,6,,CB,FRESNO,,98,17Mar2005,3,6685,UNICORN,VRUB,17May1996,8.84,220056,,,,,,,8.96,,8.96,
