EXPID,REFID,RYEAR,RTYPE,RJRNL,RAUTHOR,RTITLE,RPUBLISHER,RPUBDATE,RLANGUAGE,RCITATION,RYAK94,RNOTES
TKPO08101,02,2008,2,AJ,"Steck, Ueli",Checkmate,,2009,,114:56-61 (2009),,
NUPT08302,03,2008,2,AJ,"Glairon-Rappaz, Patrice",Are You Experienced?,,2009,,114:51-55 (2009),,
EVER91106,02,1991,1,,"Laforest, Yves",LÆEverest MÆa Conquis,"Alain Stanke, Quebec",1994,French,,,
EVER08150,02,2008,1,,"Karwal, Atul",Think Everest,"Viva Books, New Delhi",2010,,,,
KNAG08301,02,2008,2,JAN,"Puryear, Joe",Things Invisible to See,,2010,,11:84-92 (July 2010),,
JOBO09101,02,2009,2,JAN,"Puryear, Joe",Things Invisible to See,,2010,,11:84-92 (July 2010),,
MAKA08401,03,2008,2,JAN,"Urubko, Denis",Makalu: the First Winter Ascent and Cho Oyu: the Southeast Face,,2010,,11:93-98 (July 2010),,
CHOY09102,02,2009,2,JAN,"Urubko, Denis",Makalu: the First Winter Ascent and Cho Oyu: the Southeast Face,,2010,,11:93-98 (July 2010),,
NEMJ09301,01,2009,2,JAN,"Tanabe, Osamu","The West Face of Nemjung, Alpine Style",,2010,,11:99-102 (July 2010),,
TAWO09301,01,2009,2,JAN,,,,2010,,11:129 (July 2010),,
PUCH09301,01,2009,2,JAN,,,,2010,,11:129-130 (July 2010),,
MANA09116,01,2009,2,JAN,,,,2010,,11:130 (July 2010),,
SAMD09302,01,2009,2,JAN,,,,2010,,11:130 (July 2010),,
PURK09101,01,2009,2,JAN,,,,2010,,11:130 (July 2010),,
DHA109105,01,2009,2,JAN,,,,2010,,11:130 (July 2010),,
TASH09301,01,2009,2,JAN,,,,2010,,11:130-131 (July 2010),,
KOJI09201,01,2009,2,JAN,,,,2010,,11:131 (July 2010),,
NEMJ09301,02,2009,2,JAC,"Tanabe, Osamu","The West Face of Nemjung, Alpine Style",,2010,Japanese,105:27-40 (2010),,
NEMJ09301,03,2009,2,JAC,"Tanabe, Osamu","The West Face of Nemjung, Alpine Style",,2010,English summary,105:A21-23 (2010),,
GAUR09301,01,2009,2,JAC,"Hiraide, Kazuya",An Attempt on the East Face of Gaurishankar,,2010,Japanese,105:41-49 (2010),,
GAUR09301,02,2009,2,JAC,"Ikeda, Tsunemichi",Gaurishankar,,2010,English summary,105:A23 (2010),,
SAMD09302,02,2009,2,JAC,"Kurano, K.",Panpoche and Samdo Peak,,2010,Japanese,105:50-56 (2010),,
SAMD09302,03,2009,2,JAC,"Ikeda, Tsunemichi",Pangpoche 1,,2010,English summary,105:A23 (2010),,
CHOY09102,03,2009,2,AAJ,"Urubko, Denis","Reincarnation, A Bold New Route on the Southeast Face of Cho Oyu in Nepal",,2010,,84:16-24 (2010),,
RAMC09301,03,2009,2,AAJ,"Houseman, Andy","A Bit of Luck, The Alpine-Style First Ascent of Chang Himal's North Face",,2010,,84:42-47 (2010),,
ANNS09101,01,2009,3,AAJ,"Kopold, Dodo",Alone on Annapurna South,,2010,,84:47-51 (2010),,
JOBO09101,03,2009,2,AAJ,"Puryear, Joe",Jobo Rinjang,,2010,,84:52-57 (2010),,
KOJI09201,02,2009,2,AAJ,"Griffin, Lindsay",,,2010,,84:299 (2010),,
KAGA09201,01,2009,2,AAJ,"Griffin, Lindsay",,,2010,,84:302 (2010),,
ARNK09301,01,2009,2,AAJ,"Grobel, Paulo",,,2010,,84:302-303 (2010),,
POKR09301,01,2009,2,AAJ,"Grobel, Paulo",,,2010,,84:303-304 (2010),,
POKR09201,01,2009,2,AAJ,"Gildea, Damien",,,2010,,84:304-305 (2010),,
ANNS09101,02,2009,2,AAJ,,,,2010,,84:305 (2010),,
SAMD09101,01,2009,2,AAJ,"Griffin, Lindsay",,,2010,,84:307 (2010),,
SAMD09302,04,2009,2,AAJ,"Kuromoto, Yusuke",,,2010,,84:307-308 (2010),,
LANG09301,01,2009,2,AAJ,"Hawley, Elizabeth",,,2010,,84:308-309 (2010),,
LANG09301,02,2009,3,ROCK,"Douglas, Ed",Searching for Humar,Rock & Ice Magazine,2010,,186:52-64 (June 2010),,
GAUR08401,01,2008,2,AAJ,"Jensen-Choi, Peter",,,2010,,84:309 (2010),,
JOBO09301,02,2009,2,AAJ,"Schaffter, Stephane",,,2010,,84:310-311 (2010),,
JOBO08301,01,2008,2,AAJ,"Schaffter, Stephane",,,2010,,84:310-311 (2010),,
TENR09301,01,2009,2,AAJ,"Corominas, Jordi",,,2010,,84:311-312 (2010),,
PASA09301,01,2009,2,AAJ,"Anthamatten, Simon",,,2010,,84:312-313 (2010),,
TAWO09301,02,2009,2,AAJ,"Narumi, Genki",,,2010,,84:314-315 (2010),,
EVER09158,02,2009,2,AAJ,"Pae, Christine",,,2010,,84:315-317 (2010),,
MALA09301,01,2009,2,AAJ,"Kozub, Wojtek",,,2010,,84:317-319 (2010),,
PETH09301,01,2009,2,AAJ,"Graham, David",,,2010,,84:320-321 (2010),,
BARU09104,02,2009,2,AAJ,"Clark, Ben",,,2010,,84:321-322 (2010),,
BARU09104,03,2009,2,AAJ,"Hawley, Elizabeth",,,2010,,84:322 (2010),,
DOMK09101,02,2009,2,AAJ,"Garcia-Atance, Salvador",,,2010,,84:322-324 (2010),,
GAUR09301,03,2009,2,AAJ,"Taniguchi, Kei",,,2010,,84:355-356 (2010),,
AMAD09348,01,2009,5,,,http://www.klimareport.de/Ausgabe-1-2010.4726.0.html,,,,,,
AMAD09349,01,2009,5,,,http://www.ama-dablam2009.fr,,,,,,
DHA110102,01,2010,5,,,http://www.kobler-partner.ch/berichte.php?jahr=2010&view=441,,,,,,
EVER99103,05,1999,1,,"Woodall, Ian",The Tao of Everest,"By author, UK",2010,,,,
EVER10102,01,2010,1,,"Blanc, Katherine",The Boy Who Conquered Everest,"Balboa Press, Bloomington, IN",2010,,,,
EVER10146,01,2010,5,,,http://www.peterwells.com.au/Everest2010.html,,,,,,
EVER10164,01,2010,5,,,http://www.summitclimb.com/new/default.asp?linktype=r&nid=133,,,,,,
EVER10165,01,2010,5,,,http://www.peakfreaks.com/everestnews2010.htm,,,,,,
EVER10171,01,2010,5,,,http://www.summitclimb.com/new/default.asp?linktype=r&nid=132,,,,,,
EVER10178,01,2010,5,,,http://www.adventurepeaks.com/news/everestnews2010.html,,,,,,
EVER10179,01,2010,5,,,http://himalayanexperience.com/newsletters/everest-spring-2010,,,,,,
EVER10180,01,2010,5,,,http://www.mountainguides.com/everest-south10.shtml,,,,,,
EVER10181,01,2010,5,,,http://www.rmiguides.com/dispatches/everest10.php,,,,,,
MAKA10106,01,2010,5,,,http://www.outwareexp.com/index.php?linkId=119,,,,,,
MANA10105,01,2010,5,,,http://blog.rosafernandezrubio.com/?p=731  (Spanish),,,,,,
MAKA10111,01,2010,5,,,http://www.up-climbing.com/en/news/mountaineering/new-ukrainian-route-on-makalu-sw-wall,,,,,,
MAKA10111,02,2010,5,,,http://www.russianclimb.com/makalu_ukraine_2010.html,,,,,,
TILI71301,01,1971,1,,"Messner, Reinhold",Alle Meine Gipfel,"F. A. Herbig, Munich",1993,German,,M342,
EVER10148,01,2010,5,,,http://www.adventureconsultants.com/adventure/Everest_Dispatch2010/,,,,,,
EVER10177,01,2010,5,,,http://www.alpineascents.com/everest-cybercast10.asp,,,,,,
EVER10154,01,2010,5,,,http://www.altitudejunkies.com/dispatcheverest10.html,,,,,,
ANNS09101,03,2009,5,,,http://www.climbing.com/news/hotflashes/solo_new_route_on_annapurna_south/,,,,,,
CHOY10112,01,2010,5,,,http://www.adventurepeaks.com/news/ChoOyuExpeditionNews2010.html,,,,,,
CHOY10114,01,2010,5,,,http://www.summitclimb.com/new/default.asp?linktype=r&mtype=&vid=&nid=135,,,,,,
CHOY10109,01,2010,5,,,http://www.mountainguides.com/cho-oyu10.shtml,,,,,,
EVER10159,01,2010,5,,,http://www.jagged-globe.co.uk/news/despatches_list.html?id=33,,,,,,
EVER10150,01,2010,5,,,http://www.project-himalaya.com/dispatches/2010/01-everest-index.html,,,,,,
BHRS10101,01,2010,5,,,http://www.paulo-grobel.com/05_expes/Fiches_PDF/FT_projet_Bhrikuti_2010.htm,,,,,,
MAKA10109,01,2010,5,,,http://www.fieldtouring.com/blog/?cat=16,,,,,,
EVER09145,02,2009,5,,,http://www.rmiguides.com/dispatches/everest.php,,,,,,
EVER09151,01,2009,1,,"Berljak, Darko",Vise od Everesta,"Libricon, Zagrab, Croatia",2009,Croatian,,,
CHOY07308,01,2007,1,,"Berljak, Darko",Vise od Everesta,"Libricon, Zagrab, Croatia",2009,Croatian,,,
EVER06163,01,2006,1,,"Faulkner, Dominic",The Longest Climb,"Virgin Books, London",2009,,,,
RIPI05101,01,2005,3,CLIM,,Rolwaling Multi-Peak Success,,2005,,7:20 (Sept 2005),,
RIPI05101,02,2005,3,CLIM,,,,2006,,17:72-74 (Jul 2006),,
RIPI05101,03,2005,2,AAJ,"Normand, Bruce",,,2006,,80:410-413 (2006),,
RIPI05101,04,2005,3,CLIM,,Rolwaling Multi-Peak Success,,2005,,7:20 (Sept 2005),,
DHA103106,01,2003,1,,"Porsche, Dieter",Der Weisse Berg,"Verlag Pietsch, Stuttgart",2009,German,,,
EVER01113,03,2001,1,,"Porsche, Dieter","Mount Everest, Nanga Parbat, Dhaulagiri","Verlag Pietsch, Stuttgart",2009,German,,,
DHA103106,02,2003,1,,"Porsche, Dieter","Mount Everest, Nanga Parbat, Dhaulagiri","Verlag Pietsch, Stuttgart",2009,German,,,
DANG00101,01,2000,3,HIGH,,,,2001,,218:76 (Jan 2001),,
GANC93301,01,1993,3,HIGH,,,,1994,,138:11-12 (May 1994),,
LHOT09301,01,2009,2,KAN,,2009 Korean NEPA Lhotse South Face Expedition,,2010,,2:2-4 (Apr 2010),,
ANN109301,01,2009,2,KAN,Busan Dynamic Dream 209 Annapurna I Expedition,,,2010,,2:5 (Apr 2010),,
ANN109304,01,2009,2,KAN,,"2009 Black Yak, Eun-Sun Oh Annapurna I Expedition",,2010,,2:5-6 (Apr 2010),,
ANN109303,01,2009,2,KAN,,2009 Kolon Sports Annapurna I Expedition,,2010,,2:4-5 (Apr 2010),,
ANN109302,01,2009,2,KAN,,2009 Kim's Hope Annapurna I Expedition,,2010,,2:6-7 (Apr 2010),,
HIUP09301,01,2009,2,KAN,,Chungbuk Alpine Federation Hiunchili Peak Expedition,,2010,,2:7-9 (Apr 2010),,
KANG10101,01,2010,2,KAN,,Busan Dyanmic Expedition (Kangchenjunga),,2010,,3:8-9 (Oct 2010),,
MANA10108,01,2010,2,KAN,,Korean Expressway Manaslu Expedition,,2010,,3:10 (Oct 2010),,
ANN110105,01,2010,2,KAN,,Eun-Sun Oh Summits Annapura I,,2010,,3:11 (Oct 2010),,
EVER10140,01,2010,2,KAN,,2010 Everest,,2010,,3:13 (Oct 2010),,
ANN110106,01,2010,2,KAN,,Park's Expedition - Annapurna I South Face,,2010,,3:16 (Oct 2010),,
PUMO06101,01,2006,1,,"Kazanas, John",Reaching for Everest,"ReachYourEverest, Melbourne",2010,,,,
EVER10171,02,2010,1,,"Kazanas, John",Reaching for Everest,"ReachYourEverest, Melbourne",2010,,,,
LANG59301,01,1959,2,JAC,"Yamada, Tetsuo","Langtang Himal, 1959",,1960,Japanese,55:70-95 (1960),,
GAUR59301,03,1959,2,JAC,"Kato, Hideki","Gaurishankar Expedition, 1959",,1960,Japanese,55:95-117 (1960),,
AMAD58301,04,1958,5,,,http://www.gianniroghi.it/Testi/l'europeo/5902%20.htm,,,Italian,,,
CHOY09101,01,2009,2,HJ,"Abbey, Colonel Ashok","Cho Oyu, The Mountain Beyond Reach",,2010,,66:260-265 (2010),,
EVER96116,04,1996,1,,"Ratcliffe, Graham",A Day to Die For,"Mainstream Publishing, Edinburgh",2011,,,,
AMAD10304,01,2010,5,,,http://www.adventureconsultants.com/adventure/AmaDablam_Dispatch2010/,,,,,,
AMAD10307,01,2010,5,,,http://www.alpenglowexpeditions.com/blog/ama-dablam-wrap-and-photos,,,,,,
AMAD10315,01,2010,5,,,http://www.amadablam2010.wordpress.com/,,,,,,
AMAD10332,01,2010,5,,,http://www.adventurepeaks.com/news/AmaDablamNewsOctober2010.html,,,,,,
BARU10305,01,2010,5,,,http://www.summitclimb.com/new/default.asp?linktype=r&nid=143,,,,,,
CHOY10311,01,2010,5,,,http://www.adventurepeaks.com/news/ChoOyuExpeditionNewsAug2010.html,,,,,,
CHOY10313,01,2010,5,,,http://www.rmiguides.com/blog/index.php/location/4/cho_oyu,,,,,,
CHOY10328,01,2010,5,,,http://www.adventureconsultants.com/adventure/ChoOyu_Dispatch2010/,,,,,,
CHOY10330,01,2010,5,,,http://www.jagged-globe.co.uk/news/despatches_list.html?id=35,,,,,,
CHOY10331,01,2010,5,,,http://www.mountainguides.com/cho-oyu10-autumn.shtml,,,,,,
CHOY10333,01,2010,5,,,http://www.summitclimb.com/new/default.asp?linktype=r&nid=140,,,,,,
CHOY10339,01,2010,5,,,http://www.chooyu2010.com.ar,,,,,,
PUMO10301,01,2010,5,,,http://www.peakfreaks.com/pumori2010.htm,,,,,,
SAIP10301,01,2010,5,,,http://www.paulo-grobel.com/05_expes/Fiches_PDF/FT_projet_saipal_2010.htm,,,,,,
URMA07301,01,2007,5,,,http://www.explorehimalaya.com/blog/baden-powell-peak-in-langtang-region-report/,,,,,,
CHOY96309,01,1996,2,NZAJ,"Bridgeman, Barry",Why Cho Oyu,,1997,,49:92-93 (1997),,
JOBO09101,04,2009,3,CLIM,,,,2010,,65:62-63 (July 2010),,
ANN109103,02,2009,3,CLIM,,,,2010,,65:63-64 (July 2010),,
EVER09158,03,2009,3,CLIM,,,,2010,,66:61-64 (August 2010),,
CHOY10315,01,2010,5,,,http://www.alpinismonline.com/alp-notas.asp?id=10323,,,,,,
EVER21101,06,1921,2,AJ,"Howard-Bury, C. K.","The Mount Everest Expeditions, 1921",,1922,,34:195-250 (1921-1922),,
EVER22101,09,1922,2,AJ,"Mallory, G. L., et al","Mount Everest Expeditions, 1922",,1922,,"34:250-303,425-456 (1921-1922)",,
EVER24101,12,1924,2,AJ,"Norton, E. F., et al",The Mount Everest Expedition,,1924,,36:196-281 (1924),,
BARU11101,01,2011,5,,,http://www.adventurepeaks.com/news/item/baruntse-expedition-16th-april-2011,,,,,,
CHOY11105,01,2011,5,,,http://www.summitclimb.com/new/default.asp?linktype=r&nid=155,,,,,,
EVER11129,01,2011,5,,,http://www.summitclimb.com/new/default.asp?linktype=r&nid=154,,,,,,
EVER11134,01,2011,5,,,http://www.jagged-globe.co.uk/news/despatches_list.html?id=36,,,,,,
EVER11135,01,2011,5,,,http://www.summitclimb.com/new/default.asp?linktype=r&nid=153,,,,,,
EVER11142,01,2011,5,,,http://www.mountainguides.com/everest-south11.shtml,,,,,,
KANG11103,01,2011,5,,,http://www.extremos.com.br/Blog/Cleo-Weidlich/110808_Report_of_My_Expedition_to_Mount_Kangchenjunga_and_My_Accident/,,,,,,
KANG11103,02,2011,5,,,http://www.anselm-murphy.com/,,,,,,
LHOT11105,01,2011,5,,,http://www.summitclimb.com/new/default.asp?linktype=r&nid=159,,,,,,
MAKA11102,01,2011,5,,,http://www.jagged-globe.co.uk/news/despatches_list.html?id=37,,,,,,
EVER11146,01,2011,5,,,http://www.peakfreaks.com/everestnews2011.htm,,,,,,
AMAD10112,01,2010,5,,,http://www.philippegatta.fr/amadablam2.htm,,,,,,
AMAD10404,01,2010,5,,,http://www.charlottelycettgreen.blogspot.com,,,,,,
GAUR10301,01,2010,5,,,http://www.drytooling.com.pl/serwis/kolumna-serwis/serwis-wyprawy/relacje/816-na-gauri-shankar-do-6070m,,,Polish,,,
GANC10101,01,2010,5,,,http://www.dolomite.it/outdoor/true-stories/new-way-through-himalaya-with-dolomite,,,,,,
AMAD10337,01,2010,5,,,http://www.amadablam2010.blogspot.com,,,Portugese,,,
AMAD10338,01,2010,5,,,http://www.amadablam2010.blogspot.com,,,Danish,,,
AMAD10339,01,2010,5,,,http://www.miroslavcaban.cz/cz/treking-nove-akce/ama-dablam,,,Czech,,,
AMAD10308,01,2010,5,,,http://www.summitclimb.com/new/default.asp?linktype=r&nid=142,,,,,,
BARU10311,01,2010,5,,,http://www.markhorrell.com/diaries/nima.html,,,,,,
AMAD10340,01,2010,5,,,http://www.highcamp.dk/foto/ama-dablam-2,,,Danish,,,
THUL10301,01,2010,2,AAJ,"Bandalet, Nikolay",,,2011,,85:323-324 (2011),,
AMAD10113,01,2010,5,,,http://www.cmenexperience.com/CMEN.html,,,Italian,,,
AMAD10113,02,2010,5,,,http://www.snowpassion.lastampa.it/news/cala-cimenti-in-vetta-all-ama-dablam-789400,,,Italian,,,
BARU10102,01,2010,5,,,http://www.camilorada.expenews.com/es/expeditions/46/dispatches/1221,,,,,,
EVER10105,01,2010,5,,,http://www.bergadventures.com/v3_cyber/2010/2010-03-27-everest-climb/main.php,,,,,,
MANA10112,01,2010,5,,,http://www.montagna.es/relazioni/alta-montagna/282-verso-il-manaslu-con-pierpaolo-castellarin-e-gianni-michelin,,,Italian,,,
EVER06108,02,2006,1,,"Sutcliffe, Alistair",The Hardest Climb,"Bluemoose Books, Hebden Bridge, W Yorkshire, England",2011,,,,
DHA111105,01,2011,5,,,http://www.helsport.no/en/Expeditions/Expedition_archive/2011/_First_Norwegian_expedition_to_succeed_on_Dhaulagiri,,,,,,
EVER11132,01,2011,5,,,http://www.dos8000.es/dosochomil/actividades/,,,Spanish,,,
EVER10169,01,2010,5,,,http://www.mteverest2010.blogspot.com/,,,,,,
EVER11149,01,2011,5,,,http://www.alpineascents.com/everest-cybercast11.asp,,,,,,
EVER11155,01,2011,5,,,http://www.veroniquedenys.com,,,French,,,
EVER11163,01,2011,5,,,http://www.project-himalaya.com/dispatches/2011/index.html,,,,,,
EVER11159,01,2011,5,,,http://www.paralympic.org.np/news/view/5,,,,,,
EVER11159,02,2011,5,,,http://www.nocnepal.org.np/index.php?listId=85,,,,,,
EVER11154,01,2011,5,,,http://www.susmitamaskey.com/,,,,,,
EVER11102,01,2011,5,,,http://www.climbforheartandstroke.com/,,,,,,
EVER11102,02,2011,5,,,http://www.everest.premiertech.com/,,,,,,
AMAD10340,02,2010,5,,,http://www.highcamp.dk/blog/toppen-af-ama-dablam-naet/,,,Danish,,,
ANN105102,02,2005,1,,"Viesturs, Ed & Roberts, David",The Will to Climb,"Crown Publishers, New York",2011,,,,
ANN102104,04,2002,1,,"Viesturs, Ed & Roberts, David",The Will to Climb,"Crown Publishers, New York",2011,,,,
TKRG10101,01,2010,2,AAJ,"Puryear, Joe",Tarkago,,2011,,85:49-57 (2011),,
CHAN10301,01,2010,2,AAJ,"Hawley, Elizabeth",,,2011,,85:312-313 (2011),,
KOJI10101,01,2010,2,AAJ,"Ikeda, Tsunemichi",,,2011,,85:313 (2011),,
SAIP10301,02,2010,2,AAJ,"Grobel, Paulo",,,2011,,85:313-314 (2011),,
YAKA10301,01,2010,2,AAJ,"Tsuji, Hibenobu",,,2011,,85:317 (2011),,
BHRS10101,02,2010,2,AAJ,"Grobel, Paulo",,,2011,,85:318-319 (2011),,
ANN310101,01,2010,2,AAJ,"Bullock, Nick",,,2011,,85:321-323 (2011),,
LHOT10117,01,2010,2,AAJ,"Urubko, Denis",,,2011,,85:331-332 (2011),,
MALA09301,02,2009,2,AAJ,"Griffin, Lindsay",,,2011,,85:332 (2011),,
AMAD10311,01,2010,2,AAJ,"Hawley, Elizabeth",,,2011,,85:334-335 (2011),,
KYAS10301,01,2010,2,AAJ,"Houseman, Andy",,,2011,,85:335-336 (2011),,
MAKA10111,03,2010,2,AAJ,"Piunova, Anna",,,2011,,85:336-337 (2011),,
NANG10301,01,2010,2,AAJ,"Macartney-Snape, Tim",,,2011,,85:337-339 (2011),,
JANK10301,01,2010,2,AAJ,"Hagiwara, Hiroshi",,,2011,,85:339 (2011),,
CHOY11115,01,2011,5,,,http://www.santiagoquintero.com/websq/chooyu2/2_chooyu_diario.html,,,Spanish,,,
EVER11153,01,2011,5,,,http://www.adventurepeaks.com/view-all-current-news/258-everest-expedition-news-2011,,,,,,
RAMC09301,04,2009,2,AJ,"Houseman, Andy",More Than You Can Chew?,,2011,,115:45-52 (2010-11),,
EVER03134,06,2003,1,,"Vilane, Sibusiso",To The Top From Nowhere,"Aardvark Press, Cape Town, S Africa",2008,,,,
EVER05130,04,2005,1,,"Vilane, Sibusiso",To The Top From Nowhere,"Aardvark Press, Cape Town, S Africa",2008,,,,
EVER10101,01,2010,1,,"Vajpai, Arjun",On Top of the World,"Puffin Books, New Delhi",2010,,,,
AMAD11301,01,2011,5,,,http://namasteberriozar.blogspot.com/,,,Spanish,,,
AMAD11304,01,2011,5,,,http://globalmountainadventures.blogspot.com/2011_10_01_archive.html,,,,,,
AMAD11306,01,2011,5,,,http://www.summitclimb.com/new/default.asp?linktype=r&nid=169,,,,,,
BARU11303,01,2011,5,,,http://www.adventurepeaks.com/news/item/baruntse-expedition,,,,,,
BARU11305,01,2011,5,,,http://www.himalayan.org.uk/,,,,,,
BARU11304,01,2011,5,,,http://www.summitclimb.com/new/default.asp?linktype=r&nid=170,,,,,,
EVER10116,01,2010,5,,,http://www.extremeeverest.wordpress.com/,,,,,,
EVER11191,01,2011,5,,,http://www.icelandeverest.org.uk/,,,,,,
MANA11107,01,2011,5,,,http://www.ladepeche.fr/article/2011/05/17/1084058-deux-albigeois-disparus-au-nepal.html,,,,,,
MANA11107,02,2011,5,,,http://www.ladepeche.fr/article/2011/05/18/1084642-la-mort-au-bout-de-l-exploit-au-nepal.html,,,,,,
THUL11101,01,2011,5,,,http://www.thebmc.co.uk/modules/article.aspx?id=4298,,,,,,
EVER11186,01,2011,5,,,http://www.theultimatedescent.com,,,,,,
LHOT11104,01,2011,5,,,http://followtheclimb.blogspot.com/2011_05_01_archive.html,,,,,,
EVER10126,01,2010,5,,,http://www.patagonianbrothers.com/blog/?cat=1,,,,,,
EVER10124,01,2010,5,,,http://www.everest2010.canalblog.com/,,,,,,
EVER11163,02,2011,5,,,http://climbforhope.wordpress.com/category/everest-2011/,,,,,,
EVER11136,01,2011,5,,,http://www.7summits-club.com/newssections/all/newssection_88/,,,,,,
EVER11191,02,2011,5,,,http://www.deroemereverest.com/,,,,,,
AMAD11311,01,2011,5,,,http://www.fieldtouringalpine.com/fta-news-and-dispatches/fta-blog,,,,,,
EVER11159,03,2011,5,,,http://www.asiancycling.com/04_news/noticeDetail.asp?tblName=news&id=20110713100808520,,,,,,
DHA111106,01,2011,5,,,http://www.mariomerelli.com,,,Italian,,,
AMAD11318,01,2011,5,,,http://www.markus-amon.at,,,German,,,
EVER84306,06,1984,1,,"Kele, Frantisek",Sagarmatha,"CSTK Pressfoto, Bratislav",1986,"Czech, Russian, English, Germa",,,
EVER11152,01,2011,5,,,http://www.adventureconsultants.com/adventure/Everest_Dispatch2011/,,,,,,
LHOT11115,01,2011,5,,,http://www.radekjaros.cz/?cat=16,,,,,,
LHOT11113,01,2011,5,,,http://juanjogarra.wordpress.com/2011/06/01/comunicado-de-juanito-oiarzabal-sobre-su-rescate-en-el-lhotse/,,,Spanish,,,
EVER88308,05,1988,1,,"Vranka, Milan",Nezvestni Z Everestu,"Vranka Press, Bratislav",2011,Slovak,,,
EVER11192,01,2011,5,,,http://www.themountainschool.com/cwmsblog/,,,,,,
EVER11193,01,2011,5,,,http://www.indianexpress.com/news/ut-subinspector-citys-first-cop-to-scale-mount-everest/793863/0,,,,,,
EVER11192,02,2011,5,,,http://www.borgerpeakandpond.com/_blog/Everest,,,,,,
EVER11194,01,2011,5,,,http://www.istropolitan.sk/2011/07/01/utajeny-vystup-jana-carnogurskeho-ml-na-mount-everest/,,,Slovak,,,
CHAN10301,02,2010,2,JAC,"Kobayashi, H.","The First Ascent of Changla 6563m, West Nepal",,2011,Japanese,106:29-37 (2011),,
EVER01109,05,2001,1,,"Alexander, Eric",The Summit,"New Leaf Press, Green Forest, AR",2010,,,,
EVER09103,01,2009,5,,,http://blog.sixieme-dimension.ch/index.php/2009/05/31/1612-antoine-cina-a-escalade-leverest-en-30-jours,,,,,,
EVER09103,02,2009,5,,,http://cybernette.over-blog.com/article-36840158.html,,,,,,
EVER09103,03,2009,5,,,http://www.youtube.com/watch?v=3bqPIVCHxBw,,,,,,
EVER06118,01,2006,5,,,http://www.adventureconsultants.com/adventure/Dispatches_Archived/,,,,,,
EVER11180,01,2011,5,,,http://www.ubernhard.com/quest_for_the_seven_summits.htm,,,,,,
EVER11102,03,2011,5,,,http://antoine-cina.blogspot.com/,,,,,,
MANA11108,01,2011,5,,,http://www.twmount.com.tw/content/Content-Detail.aspx?seri=3257&issue=97,,,Chinese,,,
MANA11108,02,2011,5,,,http://www.wretch.cc/blog/kchu/13538177,,,Chinese,,,
MAKA11107,01,2011,5,,,http://www.stevehouse.net/Site/Makalu_2011.html,,,,,,
MAKA11104,01,2011,5,,,http://fabriziozangrilli.blogspot.com/2011/06/makalu-2011-end-of-expedition-and.html,,,,,,
AMAD11302,01,2011,5,,,http://globalmountainadventures.blogspot.com/2011_10_01_archive.html,,,,,,
PYRM10301,01,2010,5,,,https://plus.google.com/photos/108337074388525932184/albums/5606629609252216113,,,,,,
PYRM10301,02,2010,5,,,http://pastriste.free.fr/pathibhara_nord/index.htm,,,,,,
PYRM10301,03,2010,5,,,http://pastriste.free.fr/pathibhara_sud/index.htm,,,,,,
EVER07166,01,2007,1,,"Bem, Pavael & Svaricek, Rudolf",Treti Everest: Poznani boli...,"Edice Livingstone, Brno, Czech Republic",2007,Czech,,,
ANN105106,02,2005,1,,"Kuntner, Christian",13-1/2 Achttausender,"Provinz Verlag, Brixen, Bolzano, Italy",2011,Italian,,,
LHOT04102,02,2004,1,,"Kuntner, Christian",13-1/2 Achttausender,"Provinz Verlag, Brixen, Bolzano, Italy",2011,Italian,,,
KANG03106,05,2003,1,,"Kuntner, Christian",13-1/2 Achttausender,"Provinz Verlag, Brixen, Bolzano, Italy",2011,Italian,,,
MAKA00103,02,2000,1,,"Kuntner, Christian",13-1/2 Achttausender,"Provinz Verlag, Brixen, Bolzano, Italy",2011,Italian,,,
EVER95105,02,1995,1,,"Kuntner, Christian",13-1/2 Achttausender,"Provinz Verlag, Brixen, Bolzano, Italy",2011,Italian,,,
DHA194304,02,1994,1,,"Kuntner, Christian",13-1/2 Achttausender,"Provinz Verlag, Brixen, Bolzano, Italy",2011,Italian,,,
MANA92303,03,1992,1,,"Kuntner, Christian",13-1/2 Achttausender,"Provinz Verlag, Brixen, Bolzano, Italy",2011,Italian,,,
CHOY91303,07,1991,1,,"Kuntner, Christian",13-1/2 Achttausender,"Provinz Verlag, Brixen, Bolzano, Italy",2011,Italian,,,
EVER11169,01,2011,5,,,http://www.extreme-sports.cz/team-extreme-sports/,,,Czech,,,
ANN199101,03,1999,1,,"Espinosa, Pedro",Juanito Oiarzabal Y El Annapurna,"Imprenta Pradells, Miravalles, Vitoria-Gasteiz",2004,Spanish,,,
